品詞,単語,出現回数
名詞,合戦,1
名詞,メモリ,1
名詞,無限ループ,1
名詞,妨害,1
名詞,ブチギレ,1
名詞,乱舞,1
名詞,造形,1
名詞,ハンマー,1
名詞,文明,1
名詞,各種,1
名詞,有無,1
名詞,やり直し,1
名詞,情熱,1
名詞,宴,1
名詞,したこと,1
名詞,低め,1
名詞,開拓,1
名詞,食料,1
名詞,強調,1
名詞,pt,1
名詞,完成度,1
名詞,収集,1
名詞,ストレスフリー,1
名詞,里,1
名詞,革命,1
名詞,長め,1
名詞,外野,1
名詞,個体,1
名詞,選,1
名詞,後回し,1
名詞,売り上げ,1
名詞,カジュアル,1
名詞,コア,1
名詞,存在感,1
名詞,丸出し,1
名詞,大勢,1
名詞,ありき,1
名詞,ごみ,1
名詞,最優先,1
名詞,商売,1
名詞,チャーム,1
名詞,撃,1
名詞,ダントツ,1
名詞,不利,1
名詞,暇つぶし,1
名詞,万全,1
名詞,きれいな,1
名詞,挫折,1
名詞,l,1
名詞,ダルい,1
名詞,更,1
名詞,幼少期,1
名詞,いいもの,1
名詞,補充,1
名詞,鳴き声,1
名詞,弱点,1
名詞,工夫,1
名詞,悲惨,1
名詞,項目,1
名詞,系列,1
名詞,軽減,1
名詞,あて,1
名詞,権,1
名詞,売上,1
名詞,g,1
名詞,始末,1
名詞,繊細,1
名詞,リアクション,1
名詞,中国人,1
名詞,好評,1
名詞,テンプレ,1
名詞,到達,1
名詞,ばら,1
名詞,結果的,1
名詞,擁護,1
名詞,たこ,1
名詞,数値,1
名詞,スティック,1
名詞,フリーズ,1
名詞,ハメ,1
名詞,一覧,1
名詞,とい,1
名詞,歩き,1
名詞,外見,1
名詞,たまご,1
名詞,正式,1
名詞,シリアス,1
名詞,異様,1
名詞,如何,1
名詞,麻痺,1
名詞,リスペクト,1
名詞,送信,1
名詞,専,1
名詞,考慮,1
名詞,知人,1
名詞,出現,1
名詞,無茶,1
名詞,たっぷり,1
名詞,マックス,1
名詞,アクセス,1
名詞,スムーズ,1
名詞,プレッシャー,1
名詞,中間,1
名詞,待ち時間,1
名詞,市場,1
名詞,なのは,1
名詞,3rd,1
名詞,盛り,1
名詞,半ば,1
名詞,言動,1
名詞,過程,1
名詞,2nd,1
名詞,目覚まし,1
名詞,10時間,1
名詞,強烈,1
名詞,ネガティブ,1
名詞,立ち回り,1
名詞,ラスボス,1
名詞,1回目,1
名詞,妥協,1
名詞,人として,1
名詞,有効,1
名詞,防御,1
名詞,関心,1
名詞,マラソン,1
名詞,アイデア,1
名詞,本格,1
名詞,ファンタジー,1
名詞,過剰,1
名詞,投入,1
名詞,3点,1
名詞,12時間,1
名詞,実写化,1
名詞,ちまちま,1
名詞,運用,1
名詞,にわか,1
名詞,択,1
名詞,いいじゃない,1
名詞,動作,1
名詞,仕組み,1
名詞,ゲージ,1
名詞,尻尾,1
名詞,豊富,1
名詞,封印,1
名詞,経験値,1
名詞,連発,1
名詞,ポーチ,1
名詞,ダル,1
名詞,手軽,1
名詞,9割,1
名詞,巨大,1
名詞,大概,1
名詞,愛用,1
名詞,明確,1
名詞,スタミナ,1
名詞,はるか,1
名詞,個別,1
名詞,筈,1
名詞,成立,1
名詞,はち,1
名詞,軸,1
名詞,パッケージ,1
名詞,まわり,1
名詞,待った,1
名詞,保護,1
名詞,自己紹介,1
名詞,新品,1
名詞,耐性,1
名詞,ども,1
名詞,周囲,1
名詞,デマ,1
名詞,無双,1
名詞,議論,1
名詞,ウザ,1
名詞,昭和,1
名詞,不可能,1
名詞,ホスト,1
名詞,プレー,1
名詞,人々,1
名詞,この辺,1
名詞,スロット,1
名詞,芸,1
名詞,中毒,1
名詞,100万,1
名詞,長時間,1
名詞,向き,1
名詞,提示,1
名詞,接続,1
名詞,路線,1
名詞,意図,1
名詞,充分,1
名詞,通過,1
名詞,完結,1
名詞,クセ,1
名詞,2倍,1
名詞,生産,1
名詞,1万円,1
名詞,不具合,1
名詞,リセット,1
名詞,被害者,1
名詞,施設,1
名詞,ざい,1
名詞,ver,1
名詞,生き物,1
名詞,コスト,1
名詞,生物,1
名詞,まり,1
名詞,手間,1
名詞,ビジュアル,1
名詞,リスク,1
名詞,期間限定,1
名詞,そのため,1
名詞,ゾンビ,1
名詞,ライフ,1
名詞,マリオ,1
名詞,不要,1
名詞,理不尽,1
名詞,殆ど,1
名詞,お祭り,1
名詞,3000円,1
名詞,年間,1
名詞,地図,1
名詞,依存,1
名詞,人物,1
名詞,モニター,1
名詞,離脱,1
名詞,一体,1
名詞,本格的,1
名詞,悪いこと,1
名詞,始め,1
名詞,合流,1
名詞,おまけ,1
名詞,頻度,1
名詞,多数,1
名詞,良,1
名詞,画質,1
名詞,ハードル,1
名詞,入手,1
名詞,提案,1
名詞,イマイチ,1
名詞,物理,1
名詞,いとこ,1
名詞,てこ,1
名詞,龍,1
名詞,設置,1
名詞,遅延,1
名詞,隊,1
名詞,is,1
名詞,温度,1
名詞,茶,1
名詞,5000円,1
名詞,平均,1
名詞,ミッション,1
名詞,10万,1
名詞,出来,1
名詞,角,1
名詞,再現,1
名詞,指摘,1
名詞,不快,1
名詞,長,1
名詞,もと,1
名詞,刺激,1
名詞,個性,1
名詞,あっち,1
名詞,費,1
名詞,コンボ,1
名詞,云々,1
名詞,悪,1
名詞,作戦,1
名詞,共有,1
名詞,復刻,1
名詞,許可,1
名詞,少年,1
名詞,マイナス,1
名詞,そのもの,1
名詞,不安定,1
名詞,困惑,1
名詞,効率,1
名詞,散々,1
名詞,質,1
名詞,上の,1
名詞,地雷,1
名詞,数字,1
名詞,おしゃれ,1
名詞,出会い,1
名詞,予告,1
名詞,解消,1
名詞,ムカ,1
名詞,あるかな,1
名詞,アレンジ,1
名詞,長い,1
名詞,乗り,1
名詞,多め,1
名詞,ターン,1
名詞,片手,1
名詞,キャンセル,1
名詞,手元,1
名詞,価格,1
名詞,単位,1
名詞,代表,1
名詞,現象,1
名詞,ゲー,1
名詞,ビルド,1
名詞,メーカー,1
名詞,4時間,1
名詞,抜き,1
名詞,中心,1
名詞,回答,1
名詞,1月,1
名詞,世間,1
名詞,零,1
名詞,層,1
名詞,カービィ,1
名詞,爪,1
名詞,最新,1
名詞,傷,1
名詞,きれい,1
名詞,歴史,1
名詞,優秀,1
名詞,雑,1
名詞,通信,1
名詞,前半,1
名詞,貴方,1
名詞,組み合わせ,1
名詞,パート,1
名詞,っぱなし,1
名詞,前後,1
名詞,空間,1
名詞,テーマ,1
名詞,ぶっちゃけ,1
名詞,剣,1
名詞,しそう,1
名詞,いいんじゃない,1
名詞,d,1
名詞,歩,1
名詞,処理,1
名詞,対戦,1
名詞,充実,1
名詞,脚,1
名詞,ねこ,1
名詞,番号,1
名詞,魂,1
名詞,純粋,1
名詞,勘弁,1
名詞,引き,1
名詞,アリ,1
名詞,見事,1
名詞,反対,1
名詞,企業,1
名詞,人数,1
名詞,使い方,1
名詞,ソシャゲ,1
名詞,計画,1
名詞,程,1
名詞,ネタバレ,1
名詞,-1,1
名詞,噂,1
名詞,真顔,1
名詞,ステ,1
名詞,反省,1
名詞,脳内,1
名詞,6月,1
名詞,済み,1
名詞,p,1
名詞,理想,1
名詞,意外,1
名詞,ベース,1
名詞,取り,1
名詞,真ん中,1
名詞,1本,1
名詞,最低,1
名詞,その他,1
名詞,記念,1
名詞,新規,1
名詞,サービス,1
名詞,ジャンプ,1
名詞,発見,1
名詞,編,1
名詞,息,1
名詞,様子,1
名詞,無限,1
名詞,客,1
名詞,パワー,1
名詞,詳細,1
名詞,券,1
名詞,覚悟,1
名詞,回収,1
名詞,ソフト,1
名詞,重要,1
名詞,得意,1
名詞,幸い,1
名詞,明らか,1
名詞,命,1
名詞,かよ,1
名詞,把握,1
名詞,タイム,1
名詞,一切,1
名詞,初,1
名詞,成功,1
名詞,子ども,1
名詞,無視,1
名詞,あそこ,1
名詞,脳,1
名詞,3時間,1
名詞,4人,1
名詞,都合,1
名詞,3回,1
名詞,世代,1
名詞,一般,1
名詞,以下,1
名詞,髪型,1
名詞,努力,1
名詞,ワロタ,1
名詞,一年,1
名詞,解決,1
名詞,サイト,1
名詞,協力,1
名詞,対策,1
名詞,欲,1
名詞,空気,1
名詞,c,1
名詞,だれ,1
名詞,祭り,1
名詞,日々,1
名詞,初日,1
名詞,ほか,1
名詞,辺,1
名詞,もち,1
名詞,考え,1
名詞,素直,1
名詞,山,1
名詞,機,1
名詞,かん,1
名詞,待機,1
名詞,扱い,1
名詞,前回,1
名詞,必死,1
名詞,商品,1
名詞,鬼,1
名詞,空,1
名詞,ダンス,1
名詞,あまり,1
名詞,大量,1
名詞,勢い,1
名詞,沼,1
名詞,完成,1
名詞,開始,1
名詞,ひと,1
名詞,限界,1
名詞,クラス,1
名詞,キレ,1
名詞,感情,1
名詞,データ,1
名詞,課題,1
名詞,次第,1
名詞,ps4,1
名詞,小学生,1
名詞,2日,1
名詞,パン,1
名詞,思い出,1
名詞,不思議,1
名詞,発言,1
名詞,なんだろう,1
名詞,2つ,1
名詞,そうそう,1
名詞,石,1
名詞,話題,1
名詞,海外,1
名詞,身,1
名詞,妄想,1
名詞,説明,1
名詞,上手,1
名詞,真面目,1
名詞,肌,1
名詞,量,1
名詞,微妙,1
名詞,値段,1
名詞,2回,1
名詞,大体,1
名詞,好み,1
名詞,白,1
名詞,番組,1
名詞,意識,1
名詞,普通に,1
名詞,気軽,1
名詞,キャンペーン,1
名詞,大切,1
名詞,流れ,1
名詞,人気,1
名詞,違い,1
名詞,休憩,1
名詞,影響,1
名詞,星,1
名詞,確定,1
名詞,飯,1
名詞,バカ,1
名詞,限り,1
名詞,勢,1
名詞,課金,1
名詞,一瞬,1
名詞,下手,1
名詞,そっち,1
名詞,1年,1
名詞,どこか,1
名詞,3人,1
名詞,後ろ,1
名詞,友人,1
名詞,めちゃめちゃ,1
名詞,やる気,1
名詞,なんや,1
名詞,アプリ,1
名詞,黒,1
名詞,会場,1
名詞,1時間,1
名詞,間違い,1
名詞,流石,1
名詞,最悪,1
名詞,ガチ,1
名詞,セット,1
名詞,音楽,1
名詞,アカウント,1
名詞,大人,1
名詞,終了,1
名詞,毎回,1
名詞,マン,1
名詞,テンション,1
名詞,いない,1
名詞,だめ,1
名詞,余裕,1
名詞,可能,1
名詞,時代,1
名詞,そうだ,1
名詞,途中,1
名詞,為,1
名詞,あたり,1
名詞,逆,1
名詞,本当,1
名詞,風,1
名詞,ほんま,1
名詞,全て,1
名詞,仕方,1
名詞,足,1
名詞,人生,1
名詞,神,1
名詞,さっき,1
名詞,会社,1
名詞,わからん,1
名詞,色,1
名詞,こっち,1
名詞,参加,1
名詞,応援,1
名詞,日本,1
名詞,大事,1
名詞,今度,1
名詞,休み,1
名詞,イベント,1
名詞,久しぶり,1
名詞,動画,1
名詞,曲,1
名詞,写真,1
名詞,友達,1
名詞,とこ,1
名詞,大丈夫,1
名詞,笑,1
名詞,ー,1
動詞,思う,139
動詞,できる,73
動詞,感じる,48
動詞,言う,35
動詞,しまう,32
動詞,買う,30
動詞,遊ぶ,29
動詞,すぎる,28
動詞,わかる,22
動詞,作る,20
動詞,おる,18
動詞,楽しめる,15
動詞,くれる,15
動詞,比べる,14
動詞,使う,14
動詞,終わる,14
動詞,遊べる,13
動詞,戦う,13
動詞,おく,13
動詞,しれる,13
動詞,分かる,13
動詞,入る,12
動詞,進める,11
動詞,倒す,10
動詞,書く,10
動詞,出来る,10
動詞,狩る,9
動詞,出す,9
動詞,考える,9
動詞,知る,9
動詞,続ける,8
動詞,始める,8
動詞,いく,8
動詞,触れる,7
動詞,落ちる,7
動詞,変える,7
動詞,増える,7
動詞,違う,7
動詞,入れる,7
動詞,行く,7
動詞,見る,7
動詞,求める,6
動詞,受ける,6
動詞,言える,6
動詞,上がる,6
動詞,取る,6
動詞,楽しむ,6
動詞,かける,6
動詞,過ぎる,6
動詞,変わる,6
動詞,いける,6
動詞,もらう,6
動詞,聞く,6
動詞,離れる,5
動詞,思える,5
動詞,慣れる,5
動詞,信じる,5
動詞,取れる,5
動詞,合う,5
動詞,探す,5
動詞,やめる,5
動詞,噛み合う,4
動詞,着せる,4
動詞,通す,4
動詞,重ねる,4
動詞,削る,4
動詞,なす,4
動詞,狙う,4
動詞,目指す,4
動詞,触る,4
動詞,限る,4
動詞,生まれる,4
動詞,集める,4
動詞,進む,4
動詞,残る,4
動詞,選ぶ,4
動詞,覚える,4
動詞,つく,4
動詞,見える,4
動詞,行ける,4
動詞,待つ,4
動詞,持つ,4
動詞,出る,4
動詞,積み重なる,3
動詞,作り直す,3
動詞,分かれる,3
動詞,くらう,3
動詞,挙げる,3
動詞,受け付ける,3
動詞,尽きる,3
動詞,満たす,3
動詞,尽くす,3
動詞,撃つ,3
動詞,埋める,3
動詞,避ける,3
動詞,繰り返す,3
動詞,向く,3
動詞,願う,3
動詞,こむ,3
動詞,関わる,3
動詞,試す,3
動詞,残す,3
動詞,抜く,3
動詞,喋る,3
動詞,押す,3
動詞,着く,3
動詞,足りる,3
動詞,開く,3
動詞,歩く,3
動詞,上げる,3
動詞,動く,3
動詞,まくる,3
動詞,呼ぶ,3
動詞,かかる,3
動詞,乗る,3
動詞,つける,3
動詞,持ち替える,2
動詞,通れる,2
動詞,匂わせる,2
動詞,使い分ける,2
動詞,ぶっ殺す,2
動詞,吹き飛ばす,2
動詞,担う,2
動詞,占める,2
動詞,生じる,2
動詞,めくる,2
動詞,いなす,2
動詞,果てる,2
動詞,生む,2
動詞,巡る,2
動詞,辿る,2
動詞,倒せる,2
動詞,絞る,2
動詞,除く,2
動詞,釣る,2
動詞,溜める,2
動詞,替える,2
動詞,支える,2
動詞,勧める,2
動詞,至る,2
動詞,控える,2
動詞,腐る,2
動詞,詰まる,2
動詞,現れる,2
動詞,終える,2
動詞,抱える,2
動詞,萎える,2
動詞,ビビる,2
動詞,起こる,2
動詞,突っ込む,2
動詞,揃う,2
動詞,殴る,2
動詞,降りる,2
動詞,間違う,2
動詞,含める,2
動詞,向ける,2
動詞,外す,2
動詞,焦る,2
動詞,飽きる,2
動詞,迎える,2
動詞,語る,2
動詞,誘う,2
動詞,直す,2
動詞,治る,2
動詞,合わせる,2
動詞,辞める,2
動詞,飛ぶ,2
動詞,よる,2
動詞,許す,2
動詞,減る,2
動詞,見せる,2
動詞,決める,2
動詞,決まる,2
動詞,なれる,2
動詞,頂く,2
動詞,置く,2
動詞,売る,2
動詞,始まる,2
動詞,送る,2
動詞,生きる,2
動詞,とく,2
動詞,死ぬ,2
動詞,帰る,2
動詞,来る,2
動詞,おびき出す,1
動詞,はぎ取る,1
動詞,煩わす,1
動詞,奥まる,1
動詞,けしかける,1
動詞,出尽くす,1
動詞,似通う,1
動詞,薄まる,1
動詞,銘打つ,1
動詞,買い求める,1
動詞,逃げ回る,1
動詞,憶える,1
動詞,立ち上がれる,1
動詞,研ぐ,1
動詞,替わる,1
動詞,諭す,1
動詞,そろえる,1
動詞,攫う,1
動詞,出過ぎる,1
動詞,注ぎ込む,1
動詞,委ねる,1
動詞,こたえる,1
動詞,立ち回る,1
動詞,うろつく,1
動詞,突き進む,1
動詞,割り込む,1
動詞,かかれる,1
動詞,適す,1
動詞,立ち向かう,1
動詞,かもす,1
動詞,ばらまく,1
動詞,扱える,1
動詞,まみれる,1
動詞,叩き込む,1
動詞,惜しむ,1
動詞,見出す,1
動詞,持ち合わせる,1
動詞,組み込む,1
動詞,焼き付ける,1
動詞,交わす,1
動詞,誇る,1
動詞,損する,1
動詞,尖る,1
動詞,歩き回る,1
動詞,劣る,1
動詞,追い付く,1
動詞,発す,1
動詞,組み合わせる,1
動詞,強いる,1
動詞,立ち寄る,1
動詞,設ける,1
動詞,問い合わせる,1
動詞,張り付く,1
動詞,上回る,1
動詞,近づける,1
動詞,被せる,1
動詞,もれる,1
動詞,拘る,1
動詞,やらす,1
動詞,吸い込む,1
動詞,飛べる,1
動詞,そろう,1
動詞,歩む,1
動詞,乗っかる,1
動詞,引き続く,1
動詞,使いこなせる,1
動詞,喰らう,1
動詞,差す,1
動詞,しかける,1
動詞,役立つ,1
動詞,かかわる,1
動詞,抜かす,1
動詞,応じる,1
動詞,取り入れる,1
動詞,異なる,1
動詞,戦える,1
動詞,しめる,1
動詞,支払う,1
動詞,弱る,1
動詞,生かす,1
動詞,戸惑う,1
動詞,通り越す,1
動詞,蘇る,1
動詞,散らす,1
動詞,活かす,1
動詞,生み出す,1
動詞,立ち上がる,1
動詞,鳴く,1
動詞,叶える,1
動詞,仰る,1
動詞,回せる,1
動詞,寄せる,1
動詞,歩ける,1
動詞,ずる,1
動詞,示す,1
動詞,呆れる,1
動詞,つながる,1
動詞,戻れる,1
動詞,なおす,1
動詞,こだわる,1
動詞,振り回す,1
動詞,あそぶ,1
動詞,待てる,1
動詞,かす,1
動詞,高まる,1
動詞,苦しむ,1
動詞,引っかかる,1
動詞,広げる,1
動詞,切り替える,1
動詞,押し付ける,1
動詞,盛る,1
動詞,向う,1
動詞,背負う,1
動詞,つまる,1
動詞,併せる,1
動詞,備える,1
動詞,込める,1
動詞,いむ,1
動詞,見直す,1
動詞,運ぶ,1
動詞,ぶつける,1
動詞,詰める,1
動詞,漁る,1
動詞,広がる,1
動詞,捕まえる,1
動詞,別れる,1
動詞,目立つ,1
動詞,かれる,1
動詞,見返す,1
動詞,許せる,1
動詞,追いつく,1
動詞,らっしゃる,1
動詞,込む,1
動詞,挟む,1
動詞,刺さる,1
動詞,浴びる,1
動詞,要る,1
動詞,伸ばす,1
動詞,含む,1
動詞,襲う,1
動詞,巻き込む,1
動詞,返る,1
動詞,弾く,1
動詞,荒れる,1
動詞,握る,1
動詞,失う,1
動詞,積む,1
動詞,話せる,1
動詞,思いつく,1
動詞,舐める,1
動詞,騒ぐ,1
動詞,追う,1
動詞,いじる,1
動詞,抱く,1
動詞,戻す,1
動詞,頑張れる,1
動詞,譲る,1
動詞,祈る,1
動詞,気に入る,1
動詞,任せる,1
動詞,構う,1
動詞,組む,1
動詞,きる,1
動詞,耐える,1
動詞,あう,1
動詞,増やす,1
動詞,溢れる,1
動詞,集まる,1
動詞,嫌う,1
動詞,貼る,1
動詞,驚く,1
動詞,助ける,1
動詞,遅れる,1
動詞,出せる,1
動詞,叩く,1
動詞,きれる,1
動詞,逃げる,1
動詞,うる,1
動詞,くう,1
動詞,効く,1
動詞,無くなる,1
動詞,見かける,1
動詞,見つかる,1
動詞,頂ける,1
動詞,被る,1
動詞,超える,1
動詞,壊れる,1
動詞,連れる,1
動詞,付く,1
動詞,殺す,1
動詞,褒める,1
動詞,回す,1
動詞,させる,1
動詞,落とす,1
動詞,流す,1
動詞,向かう,1
動詞,落ち着く,1
動詞,勝つ,1
動詞,見つける,1
動詞,なくなる,1
動詞,買える,1
動詞,迷う,1
動詞,調べる,1
動詞,走る,1
動詞,使える,1
動詞,続く,1
動詞,もらえる,1
動詞,付ける,1
動詞,届く,1
動詞,止まる,1
動詞,戻る,1
動詞,気づく,1
動詞,話す,1
動詞,疲れる,1
動詞,当たる,1
動詞,会う,1
動詞,描く,1
動詞,読む,1
動詞,忘れる,1
動詞,行う,1
動詞,起きる,1
動詞,頑張る,1
動詞,くださる,1
動詞,ちゃう,1
形容詞,多い,41
形容詞,いい,35
形容詞,楽しい,29
形容詞,良い,29
形容詞,面白い,28
形容詞,ほしい,21
形容詞,長い,16
形容詞,無い,14
形容詞,悪い,14
形容詞,薄い,13
形容詞,少ない,12
形容詞,高い,9
形容詞,近い,8
形容詞,新しい,8
形容詞,強い,8
形容詞,しづらい,7
形容詞,欲しい,7
形容詞,ひどい,6
形容詞,重い,6
形容詞,うまい,6
形容詞,難しい,5
形容詞,すごい,5
形容詞,遊びやすい,4
形容詞,分かりにくい,4
形容詞,暗い,4
形容詞,細かい,4
形容詞,狭い,4
形容詞,おもしろい,4
形容詞,短い,4
形容詞,美しい,4
形容詞,素晴らしい,4
形容詞,大きい,4
形容詞,よい,4
形容詞,分かりづらい,3
形容詞,見にくい,3
形容詞,わかりにくい,3
形容詞,おもんない,3
形容詞,物足りない,3
形容詞,うれしい,3
形容詞,酷い,3
形容詞,悲しい,3
形容詞,辛い,3
形容詞,見づらい,2
形容詞,程遠い,2
形容詞,数多い,2
形容詞,使いづらい,2
形容詞,しにくい,2
形容詞,気持ちよい,2
形容詞,明るい,2
形容詞,でかい,2
形容詞,低い,2
形容詞,めんどくさい,2
形容詞,厳しい,2
形容詞,深い,2
形容詞,懐かしい,2
形容詞,遅い,2
形容詞,だるい,2
形容詞,怖い,2
形容詞,早い,2
形容詞,生まれにくい,1
形容詞,戦いづらい,1
形容詞,進めやすい,1
形容詞,たまりやすい,1
形容詞,言いがたい,1
形容詞,とっつきにくい,1
形容詞,忌々しい,1
形容詞,動かしやすい,1
形容詞,出しづらい,1
形容詞,見辛い,1
形容詞,しょうもない,1
形容詞,忙しない,1
形容詞,当たりやすい,1
形容詞,五月蝿い,1
形容詞,容易い,1
形容詞,みっともない,1
形容詞,手厚い,1
形容詞,悪しい,1
形容詞,わかりづらい,1
形容詞,この上ない,1
形容詞,素早い,1
形容詞,お安い,1
形容詞,しょぼい,1
形容詞,難い,1
形容詞,見やすい,1
形容詞,数少ない,1
形容詞,おとなしい,1
形容詞,凄まじい,1
形容詞,気持ち良い,1
形容詞,勿体ない,1
形容詞,危うい,1
形容詞,賢い,1
形容詞,分かりやすい,1
形容詞,つまらない,1
形容詞,もったいない,1
形容詞,気持ちいい,1
形容詞,しやすい,1
形容詞,からい,1
形容詞,怪しい,1
形容詞,恐ろしい,1
形容詞,正しい,1
形容詞,苦しい,1
形容詞,ものすごい,1
形容詞,汚い,1
形容詞,広い,1
形容詞,悔しい,1
形容詞,めんどい,1
形容詞,珍しい,1
形容詞,詳しい,1
形容詞,くい,1
形容詞,恥ずかしい,1
形容詞,軽い,1
形容詞,小さい,1
形容詞,かっこよい,1
形容詞,弱い,1
形容詞,きつい,1
形容詞,忙しい,1
形容詞,つらい,1
形容詞,かっこいい,1
形容詞,優しい,1
形容詞,うい,1
形容詞,痛い,1
形容詞,かわいい,1
形容詞,やばい,1
感動詞,まあまあ,1
感動詞,じゃぁ,1
感動詞,おい,1
感動詞,ほんと,1
感動詞,ありがとう,1
