品詞,単語,出現回数
動詞,ねる,1
動詞,返す,1
動詞,消す,1
動詞,打つ,1
動詞,向かう,1
動詞,信じる,1
動詞,飛ぶ,1
動詞,もつ,1
動詞,許す,1
動詞,減る,1
動詞,調べる,1
動詞,上げる,1
動詞,頼む,1
動詞,決める,1
動詞,付ける,1
動詞,選ぶ,1
動詞,頂く,1
動詞,戻る,1
動詞,撮る,1
動詞,変える,1
動詞,まくる,1
動詞,上がる,1
動詞,探す,1
動詞,教える,1
動詞,つく,1
動詞,とく,1
動詞,読む,1
動詞,あげる,1
動詞,待つ,1
動詞,やめる,1
動詞,起きる,1
動詞,死ぬ,1
動詞,もらう,1
動詞,出来る,1
動詞,頑張る,1
形容詞,面白い,29
形容詞,良い,26
形容詞,いい,18
形容詞,多い,17
形容詞,悪い,10
形容詞,ほしい,9
形容詞,よい,9
形容詞,高い,8
形容詞,長い,6
形容詞,難しい,6
形容詞,つまらない,4
形容詞,ひどい,4
形容詞,素晴らしい,4
形容詞,楽しい,4
形容詞,古い,3
形容詞,低い,3
形容詞,少ない,3
形容詞,やばい,3
形容詞,青臭い,2
形容詞,深い,2
形容詞,くい,2
形容詞,甘い,2
形容詞,懐かしい,2
形容詞,安い,2
形容詞,上手い,2
形容詞,強い,2
形容詞,欲しい,2
形容詞,いいがたい,1
形容詞,遊びづらい,1
形容詞,遊びやすい,1
形容詞,ほどよい,1
形容詞,受けやすい,1
形容詞,ふさわしい,1
形容詞,初々しい,1
形容詞,著しい,1
形容詞,幅広い,1
形容詞,儚い,1
形容詞,むずかしい,1
形容詞,なつかしい,1
形容詞,気持ち良い,1
形容詞,幼い,1
形容詞,面倒くさい,1
形容詞,わるい,1
形容詞,気持ちよい,1
形容詞,たまらない,1
形容詞,怪しい,1
形容詞,広い,1
形容詞,悔しい,1
形容詞,おもろい,1
形容詞,おもしろい,1
形容詞,珍しい,1
形容詞,美しい,1
形容詞,めんどくさい,1
形容詞,厳しい,1
形容詞,うれしい,1
形容詞,おおい,1
形容詞,酷い,1
形容詞,大きい,1
形容詞,おかしい,1
形容詞,うまい,1
形容詞,だるい,1
形容詞,しんどい,1
形容詞,っぽい,1
形容詞,うい,1
形容詞,辛い,1
形容詞,怖い,1
形容詞,早い,1
形容詞,可愛い,1
